sentence_id,source_file,tokens,text,cluster,cluster_label_auto
774,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['pour', 'donner', 'change', 'malinkamory', 'faire', 'croire', 'comme', 'bruit', 'etre', 'répandu', 'sein', 'colonne', 'allait', 'premier', 'lieu', 'porter', 'attaque', 'armée', 'fabou', 'sur', 'niger', 'compagnie', 'tirailleurs', 'peloton', 'qua', 'rante', 'hommes', 'compagnie', 'tirailleurs', 'reçurent', 'ordre', 'continuer', 'leur', 'marche', 'kita', 'sur', 'bamakou']",pour donner change malinkamory faire croire comme bruit etre répandu sein colonne allait premier lieu porter attaque armée fabou sur niger compagnie tirailleurs peloton qua rante hommes compagnie tirailleurs reçurent ordre continuer leur marche kita sur bamakou,4,sur / rive / pour
775,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['décembre', 'commandant', 'supérieur', 'met', 'route', 'kayes', 'arrive', 'badumbé', 'toukolo']",décembre commandant supérieur met route kayes arrive badumbé toukolo,0,pour / dans / ces
776,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['renseignements', 'fournis', 'par', 'espions', 'voyés', 'kita', 'niagassola', 'dans', 'gadougou', 'confirment', 'nouvelle', 'occupation', 'cette', 'province', 'par', 'armée', 'ennemie', 'forte', 'environ', 'hommes', 'sous', 'ordres', 'malinkamory']",renseignements fournis par espions voyés kita niagassola dans gadougou confirment nouvelle occupation cette province par armée ennemie forte environ hommes sous ordres malinkamory,2,par / dans / leur
777,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['postes', 'détachés', 'cette', 'armée', 'gardent', 'tous', 'gués', 'bakhoy', 'noya', 'bendougou']",postes détachés cette armée gardent tous gués bakhoy noya bendougou,0,pour / dans / ces
778,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['outre', 'détachements', 'établis', 'dans', 'prin', 'cipaux', 'villages', 'gadougou', 'vivant', 'sur', 'pays', 'enrôlant', 'habitants', 'capables', 'porter', 'armes', 'dirigeant', 'vers', 'niger', 'caravanes', 'captifs', 'prélevés', 'sur', 'populations', 'contrées', 'envahies']",outre détachements établis dans prin cipaux villages gadougou vivant sur pays enrôlant habitants capables porter armes dirigeant vers niger caravanes captifs prélevés sur populations contrées envahies,4,sur / rive / pour
779,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['espions', 'ajoutaient', 'malinkamory', 'était', 'fortement', 'retranché', 'dans', 'galé', 'relevé', 'fortifications', 'fait', 'construire', 'comme', 'réduit', 'saniè', 'enceinte', 'palissadée', 'enfin', 'était', 'résolu', 'attendre', 'pied', 'ferme', 'colonne', 'française']",espions ajoutaient malinkamory était fortement retranché dans galé relevé fortifications fait construire comme réduit saniè enceinte palissadée enfin était résolu attendre pied ferme colonne française,0,pour / dans / ces
780,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['colonel', 'arrête', 'alors', 'dispositions', 'suivantes', 'colonne', 'volante', 'formée', 'détachements', 'échelonnés', 'koundou', 'bamakou', 'éléments', 'pris', 'sur', 'garnisons', 'ces', 'postes', 'concentrera', 'janvier', 'koundou', 'sous', 'commandement', 'chef', 'bataillon', 'combes']",colonel arrête alors dispositions suivantes colonne volante formée détachements échelonnés koundou bamakou éléments pris sur garnisons ces postes concentrera janvier koundou sous commandement chef bataillon combes,4,sur / rive / pour
781,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['but', 'apparent', 'son', 'opération', 'bamakou', 'galé', 'son', 'but', 'réel']",but apparent son opération bamakou galé son but réel,5,ses / son / lui
782,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['grossie', 'son', 'passage', 'koukourouny', 'trois', 'cents', 'auxiliaires', 'vingt', 'tirailleurs', 'venus', 'niagassola', 'sous', 'ordres', 'lieutenant', 'péroz', 'devra', 'surprendre', 'par', 'marche', 'rapide', 'passage', 'bakhoy', 'entre', 'bendougou', 'niagas', 'sola', 'puis', 'portera', 'comme', 'premier', 'objectif', 'sur', 'nafadié', 'pour', 'couper', 'ennemi', 'ligne', 'retraite', 'dirigera', 'sur', 'tourella', 'enfin', 'sur', 'galé', 'pour', 'concourir', 'cela', 'nécessaire', 'avec', 'colonne', 'principale', 'attaque', 'der', 'nier', 'village']",grossie son passage koukourouny trois cents auxiliaires vingt tirailleurs venus niagassola sous ordres lieutenant péroz devra surprendre par marche rapide passage bakhoy entre bendougou niagas sola puis portera comme premier objectif sur nafadié pour couper ennemi ligne retraite dirigera sur tourella enfin sur galé pour concourir cela nécessaire avec colonne principale attaque der nier village,4,sur / rive / pour
783,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['pendant', 'temps', 'cette', 'dernière', 'concentrera', 'kita', 'sous', 'ordres', 'colonel', 'frey']",pendant temps cette dernière concentrera kita sous ordres colonel frey,0,pour / dans / ces
784,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['gagnera', 'simban', 'puis', 'traversant', 'bakhoy', 'portera', 'attaque', 'galé']",gagnera simban puis traversant bakhoy portera attaque galé,0,pour / dans / ces
785,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['deux', 'colonnes', 'composition', 'suivante', 'colonne', 'principale']",deux colonnes composition suivante colonne principale,0,pour / dans / ces
786,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['lieutenant', 'colonel', 'frey', 'commandant', 'colonne']",lieutenant colonel frey commandant colonne,0,pour / dans / ces
787,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['état', 'major', 'capitaine', 'tournier', 'faisant', 'fonction', 'chef', 'état', 'major', 'capitaine', 'mahmadou', 'racine', 'capitaine', 'ridde', 'lieutenants', 'hubert', 'durand']",état major capitaine tournier faisant fonction chef état major capitaine mahmadou racine capitaine ridde lieutenants hubert durand,0,pour / dans / ces
788,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['division', 'spahis', 'sous', 'lieutenant', 'guérin', 'commandant', 'sous', 'lieutenant', 'ségur', 'valiers']",division spahis sous lieutenant guérin commandant sous lieutenant ségur valiers,0,pour / dans / ces
789,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['batterie', 'marche', 'lieutenant', 'besançon', 'com', 'mandant', 'lieutenant', 'schatz', 'quatre', 'pièces', 'européens', 'indigènes']",batterie marche lieutenant besançon com mandant lieutenant schatz quatre pièces européens indigènes,0,pour / dans / ces
790,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['deviterne', 'pitaine', 'commandant', 'rentré', 'malade', 'saint', 'louis']",deviterne pitaine commandant rentré malade saint louis,0,pour / dans / ces
791,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['compagnie', 'auxiliaired', 'ouvriers', 'chard', 'commandant', 'capitaine', 'blan', 'lieutenant', 'hazart', 'vriers', 'formant', 'section', 'infanterie', 'indi', 'gènes', 'ouvriers', 'art']",compagnie auxiliaired ouvriers chard commandant capitaine blan lieutenant hazart vriers formant section infanterie indi gènes ouvriers art,0,pour / dans / ces
792,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['infanterie', 'demarine', 'capitaine', 'roquetaillade', 'commandant', 'lieutenant', 'mon', 'ziols', 'hommes']",infanterie demarine capitaine roquetaillade commandant lieutenant mon ziols hommes,0,pour / dans / ces
793,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['infanterie', 'demarine', 'lieutenants', 'marcantoni', 'colombel', 'hommes']",infanterie demarine lieutenants marcantoni colombel hommes,0,pour / dans / ces
794,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['comman', 'dant', 'compagnie', 'capitaine', 'pierrot', 'rentré', 'malade', 'saint', 'louis']",comman dant compagnie capitaine pierrot rentré malade saint louis,0,pour / dans / ces
795,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['compagnie', 'disciplinaires', 'lieutenant', 'léger', 'sous', 'lieutenant', 'monoy', 'hommes']",compagnie disciplinaires lieutenant léger sous lieutenant monoy hommes,0,pour / dans / ces
796,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['compagnie', 'tirailleurs', 'capitaine', 'joly', 'sous', 'lieutenant', 'coytier', 'sous', 'lieutenant', 'indigène', 'toumané', 'aïssa']",compagnie tirailleurs capitaine joly sous lieutenant coytier sous lieutenant indigène toumané aïssa,0,pour / dans / ces
797,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['lieutenant', 'sibut', 'bourde', 'mort', 'kayes']",lieutenant sibut bourde mort kayes,0,pour / dans / ces
798,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['compagnie', 'tirailleurs', 'capitaine', 'ferrât', 'lieu', 'tenant', 'carrémiaux', 'sous', 'lieutenant', 'rodot', 'sous', 'lieutenant', 'indigène', 'samba', 'maram', 'hommes']",compagnie tirailleurs capitaine ferrât lieu tenant carrémiaux sous lieutenant rodot sous lieutenant indigène samba maram hommes,0,pour / dans / ces
799,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['détachement', 'compagniefourni', 'par', 'gar', 'nison', 'kita', 'sous', 'lieutenant', 'indigène', 'suleyman', 'hommes']",détachement compagniefourni par gar nison kita sous lieutenant indigène suleyman hommes,2,par / dans / leur
800,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['servicemédical', 'médecin', 'classe', 'grand', 'moursel', 'médecin', 'classe', 'brannelec', 'aides', 'médecins', 'michel', 'perquis', 'pharmacien', 'moine']",servicemédical médecin classe grand moursel médecin classe brannelec aides médecins michel perquis pharmacien moine,0,pour / dans / ces
801,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['service', 'administratif', 'maréchal', 'aide', 'commis', 'saire']",service administratif maréchal aide commis saire,0,pour / dans / ces
802,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['sarciron', 'korper', 'vétéri', 'service', 'télégraphique']",sarciron korper vétéri service télégraphique,0,pour / dans / ces
803,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['wanschoor', 'deux', 'télé', 'graphistes', 'huit', 'soldats', 'signaleurs']",wanschoor deux télé graphistes huit soldats signaleurs,0,pour / dans / ces
804,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['détachement', 'mulets', 'sous', 'ordres', 'lieutenant', 'vaché', 'sous', 'lieutenant', 'indigène', 'bacary', 'porte', 'munitions', 'réserve']",détachement mulets sous ordres lieutenant vaché sous lieutenant indigène bacary porte munitions réserve,0,pour / dans / ces
805,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['état', 'major', 'lieutenant', 'vimont', 'médecin', 'classe', 'plouzané', 'escorte', 'spahis']",état major lieutenant vimont médecin classe plouzané escorte spahis,0,pour / dans / ces
806,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['compagnie', 'tirailleurs', 'commandant', 'capitaine', 'robert', 'lieutenant', 'lehunsec', 'sous', 'lieute', 'nant', 'maubert', 'sous', 'lieutenant', 'indigène', 'yoro', 'comba', 'hommes']",compagnie tirailleurs commandant capitaine robert lieutenant lehunsec sous lieute nant maubert sous lieutenant indigène yoro comba hommes,0,pour / dans / ces
807,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['lieutenant', 'détachement', 'compagnie', 'fourni', 'par', 'gar', 'nison', 'bamakou', 'sous', 'lieutenant', 'indigène', 'beynis', 'hommes']",lieutenant détachement compagnie fourni par gar nison bamakou sous lieutenant indigène beynis hommes,2,par / dans / leur
808,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['chacune', 'colonnes', 'suivie', 'huit', 'mulets', 'cacolets', 'convoi', 'quinze', 'jours', 'vivres', 'porté', 'par', 'mulets', 'par', 'plusieurs', 'centaines', 'indigènes']",chacune colonnes suivie huit mulets cacolets convoi quinze jours vivres porté par mulets par plusieurs centaines indigènes,2,par / dans / leur
809,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['quatre', 'petites', 'voitures', 'marchent', 'avec', 'colonne', 'principale', 'pour', 'permettre', 'cas', 'gués', 'seraient', 'fortement', 'défendus', 'par', 'ennemi', 'sur', 'prendre', 'passage', 'amont', 'aval', 'gués']",quatre petites voitures marchent avec colonne principale pour permettre cas gués seraient fortement défendus par ennemi sur prendre passage amont aval gués,4,sur / rive / pour
810,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['plusieurs', 'guides', 'affectés', 'chacun', 'ces', 'déta', 'chements']",plusieurs guides affectés chacun ces déta chements,0,pour / dans / ces
811,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['pour', 'augmenter', 'mobilité', 'bagages', 'officiers', 'troupe', 'réduits', 'strict', 'nécessaire', 'portés', 'par', 'indigènes']",pour augmenter mobilité bagages officiers troupe réduits strict nécessaire portés par indigènes,2,par / dans / leur
812,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['carte', 'environs', 'galé', 'établie', 'par', 'renseignements', 'donnée', 'chaque', 'officier']",carte environs galé établie par renseignements donnée chaque officier,2,par / dans / leur
813,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['janvier', 'colonne', 'principale', 'porte', 'kita', 'goubanko']",janvier colonne principale porte kita goubanko,0,pour / dans / ces
814,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['capitaine', 'blanchard', 'avec', 'avant', 'garde', 'composée', 'escouade', 'spahis', 'ouvriers', 'art', 'section', 'artillerie', 'compagnie', 'tirailleurs', 'met', 'route', 'pour', 'singho', 'simban', 'sanfagatella']",capitaine blanchard avec avant garde composée escouade spahis ouvriers art section artillerie compagnie tirailleurs met route pour singho simban sanfagatella,0,pour / dans / ces
815,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['pour', 'mission', 'couvrir', 'colonne', 'demi', 'journée', 'marche', 'avant', 'améliorer', 'route', 'préparer', 'passage', 'nombreux', 'cours', 'eau', 'trouvent', 'entre', 'goubanko', 'bakhoy', 'pratiquant', 'rampes', 'jetant', 'ponts', 'nécessaires']",pour mission couvrir colonne demi journée marche avant améliorer route préparer passage nombreux cours eau trouvent entre goubanko bakhoy pratiquant rampes jetant ponts nécessaires,0,pour / dans / ces
816,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['même', 'temps', 'section', 'compagnie', 'sous', 'lieutenant', 'suieyman', 'contingentd', 'auxi', 'liaires', 'détachés', 'flanc', 'garde', 'gué', 'mokaïa', 'ferra', 'puis', 'celui', 'kélétéguenda', 'cou', 'vrant', 'flanc', 'droit', 'colonne', 'dans', 'marche', 'sur', 'simban']",même temps section compagnie sous lieutenant suieyman contingentd auxi liaires détachés flanc garde gué mokaïa ferra puis celui kélétéguenda cou vrant flanc droit colonne dans marche sur simban,4,sur / rive / pour
817,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['janvier', 'toute', 'colonne', 'campe', 'simban', 'reconnaissances', 'poussées', 'jour', 'même', 'jus', 'aux', 'différents', 'gués', 'constatent', 'ces', 'gués', 'gardés', 'par', 'quelques', 'hommes']",janvier toute colonne campe simban reconnaissances poussées jour même jus aux différents gués constatent ces gués gardés par quelques hommes,0,pour / dans / ces
818,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['porte', 'sur', 'bakhoy', 'gué', 'sanfagatella']",porte sur bakhoy gué sanfagatella,4,sur / rive / pour
819,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['patrouilles', 'envoyées', 'amont', 'aval', 'gué', 'deux', 'patrouilles', 'recon', 'naissance', 'traversent', 'bakhoy', 'échange', 'quelques', 'coups', 'feu', 'avec', 'parti', 'ennemi', 'signale', 'gros', 'forces', 'malinkamory', 'campé', 'autour', 'galé', 'sur', 'rive', 'gauche', 'baléko', 'affluent', 'bakhoy']",patrouilles envoyées amont aval gué deux patrouilles recon naissance traversent bakhoy échange quelques coups feu avec parti ennemi signale gros forces malinkamory campé autour galé sur rive gauche baléko affluent bakhoy,4,sur / rive / pour
820,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['passage', 'bakhoy', 'effectue', 'passage', 'difficile', 'fleuve', 'largeur', 'mètres', 'berges', 'mètres', 'hauteur', 'pic', 'fond', 'vaseux', 'profondeur', 'courant', 'violent']",passage bakhoy effectue passage difficile fleuve largeur mètres berges mètres hauteur pic fond vaseux profondeur courant violent,0,pour / dans / ces
